year,tag,number,year_total
2016,grafana,266,2226072
2016,grails,2590,2226072
2016,grails-2.0,67,2226072
2016,grails-plugin,111,2226072
2016,grammar,278,2226072
2016,grand-central-dispatch,410,2226072
2016,graph,2581,2226072
2016,graph-algorithm,293,2226072
2016,graph-databases,337,2226072
2016,graphics,1610,2226072
2016,graphics2d,143,2226072
2016,graphql,542,2226072
2016,graph-theory,250,2226072
2016,graphviz,203,2226072
2016,greasemonkey,225,2226072
2016,greatest-n-per-group,345,2226072
2016,gremlin,284,2226072
2016,grep,1702,2226072
2016,grid,896,2226072
2016,gridbaglayout,124,2226072
2016,grid-layout,223,2226072
2016,gridview,2811,2226072
2016,groovy,2799,2226072
2016,group-by,2071,2226072
2016,group-concat,114,2226072
2016,grouping,587,2226072
2016,grpc,196,2226072
2016,gruntjs,1309,2226072
2016,gsm,154,2226072
2016,gson,1105,2226072
2016,gsp,99,2226072
2016,gstreamer,496,2226072
2016,gsub,275,2226072
2016,gtk,617,2226072
2016,gtk3,423,2226072
2016,guava,342,2226072
2016,guice,393,2226072
2016,guid,119,2226072
2016,gulp,3460,2226072
2016,gunicorn,318,2226072
2016,guzzle,305,2226072
2016,gwt,1024,2226072
2016,gxt,66,2226072
2016,gzip,519,2226072
2016,h.264,212,2226072
2016,h2,391,2226072
2016,hadoop,6721,2226072
2016,hadoop2,484,2226072
2016,haml,261,2226072
2016,hana,237,2226072
2016,handle,82,2226072
2016,handlebars.js,806,2226072
2016,handler,252,2226072
2016,hapijs,270,2226072
2016,haproxy,326,2226072
2016,hardware,229,2226072
2016,has-and-belongs-to-many,78,2226072
2016,hash,2341,2226072
2016,hashcode,162,2226072
2016,hashmap,1529,2226072
2016,hashset,213,2226072
2016,hashtable,464,2226072
2016,haskell,5150,2226072
2016,has-many,152,2226072
2016,has-many-through,135,2226072
2016,haxe,204,2226072
2016,hazelcast,365,2226072
2016,hbase,1054,2226072
2016,hdf5,292,2226072
2016,hdfs,1154,2226072
2016,header,1053,2226072
2016,header-files,275,2226072
2016,heap,475,2226072
2016,heap-memory,296,2226072
2016,heatmap,360,2226072
2016,height,432,2226072
2016,helper,152,2226072
2016,here-api,242,2226072
2016,heroku,3988,2226072
2016,hex,831,2226072
2016,hibernate,9436,2226072
2016,hibernate-criteria,212,2226072
2016,hibernate-mapping,209,2226072
2016,hibernate-search,159,2226072
2016,hidden,156,2226072
2016,hide,311,2226072
2016,hierarchical-data,154,2226072
2016,hierarchy,217,2226072
2016,highcharts,3196,2226072
2016,highlight,247,2226072
2016,highstock,257,2226072
2016,histogram,578,2226072
2016,history,102,2226072
2016,hive,2950,2226072
2016,hiveql,491,2226072
2016,hlsl,104,2226072
2016,homebrew,629,2226072
2016,homestead,350,2226072
2016,hook,422,2226072
2016,horizontal-scrolling,138,2226072
2016,hortonworks-data-platform,312,2226072
2016,host,156,2226072
2016,hosting,447,2226072
2016,hover,916,2226072
2016,hql,449,2226072
2016,href,430,2226072
2016,hsqldb,256,2226072
2016,html,118118,2226072
2016,html5,14315,2226072
2016,html5-audio,287,2226072
2016,html5-canvas,1070,2226072
2016,html5-video,732,2226072
2016,html-agility-pack,324,2226072
2016,html-email,482,2226072
2016,html-entities,100,2226072
2016,html-form,159,2226072
2016,html-helper,143,2226072
2016,html-lists,470,2226072
2016,html-parsing,395,2226072
2016,html-select,391,2226072
2016,html-table,1924,2226072
2016,htmlunit,151,2226072
2016,http,6503,2226072
2016,httpclient,500,2226072
2016,httpd.conf,254,2226072
2016,http-get,171,2226072
2016,httphandler,50,2226072
2016,http-headers,1059,2226072
2016,http-post,855,2226072
2016,httprequest,800,2226072
2016,httpresponse,334,2226072
2016,https,2653,2226072
2016,http-status-code-301,149,2226072
2016,http-status-code-403,196,2226072
2016,http-status-code-404,601,2226072
2016,http-status-codes,168,2226072
2016,httpurlconnection,516,2226072
2016,httpwebrequest,350,2226072
2016,hudson,68,2226072
2016,hybrid-mobile-app,468,2226072
2016,hyperledger,206,2226072
2016,hyperledger-fabric,101,2226072
2016,hyperlink,1439,2226072
2016,iad,84,2226072
2016,ibeacon,338,2226072
2016,ibm,626,2226072
2016,ibm-cloud,2003,2226072
2016,ibm-cloud-infrastructure,615,2226072
2016,ibm-midrange,216,2226072
2016,ibm-mobilefirst,1034,2226072
2016,ibm-mq,428,2226072
2016,ibm-watson-cognitive,474,2226072
2016,icalendar,217,2226072
2016,icloud,254,2226072
2016,icons,771,2226072
2016,ide,802,2226072
2016,identifier,105,2226072
2016,identity,268,2226072
2016,identityserver3,533,2226072
2016,identityserver4,191,2226072
2016,idisposable,93,2226072
2016,ienumerable,264,2226072
2016,iframe,3050,2226072
2016,if-statement,5633,2226072
2016,ifstream,219,2226072
2016,ignite,320,2226072
2016,igraph,414,2226072
2016,iis,3514,2226072
2016,iis-6,65,2226072
2016,iis-7,356,2226072
2016,iis-7.5,285,2226072
2016,iis-8,380,2226072
2016,iis-express,287,2226072
2016,imacros,289,2226072
2016,image,9932,2226072
2016,imagebutton,144,2226072
2016,image-gallery,110,2226072
2016,imagemagick,838,2226072
2016,image-manipulation,55,2226072
2016,image-processing,3578,2226072
2016,image-resizing,218,2226072
2016,image-segmentation,194,2226072
2016,image-uploading,463,2226072
2016,imageview,1193,2226072
2016,imagick,199,2226072
2016,imap,350,2226072
2016,immutability,386,2226072
2016,impala,233,2226072
2016,impersonation,113,2226072
2016,implementation,132,2226072
2016,implicit,183,2226072
2016,implicit-conversion,184,2226072
2016,import,2300,2226072
2016,importerror,276,2226072
2016,in-app-billing,238,2226072
2016,in-app-purchase,826,2226072
2016,include,771,2226072
2016,increment,328,2226072
2016,indentation,244,2226072
2016,indexeddb,204,2226072
2016,indexing,2916,2226072
2016,indexof,228,2226072
2016,indexoutofboundsexception,356,2226072
2016,indy,144,2226072
2016,infinite-loop,324,2226072
2016,infinite-scroll,213,2226072
2016,influxdb,288,2226072
2016,infopath,58,2226072
2016,informix,186,2226072
2016,infowindow,120,2226072
2016,infragistics,172,2226072
2016,inheritance,3908,2226072
2016,ini,138,2226072
2016,init,158,2226072
2016,initialization,1054,2226072
2016,inline,292,2226072
2016,inline-assembly,175,2226072
2016,inner-classes,213,2226072
2016,innerhtml,203,2226072
2016,inner-join,622,2226072
2016,innodb,369,2226072
2016,inno-setup,549,2226072
2016,inotifypropertychanged,122,2226072
2016,input,3086,2226072
2016,inputstream,390,2226072
2016,insert,1120,2226072
2016,instagram,775,2226072
2016,instagram-api,640,2226072
2016,install,768,2226072
2016,install4j,139,2226072
2016,installation,1236,2226072
2016,installer,341,2226072
2016,installshield,217,2226072
2016,instance,464,2226072
2016,instance-variables,137,2226072
2016,instantiation,204,2226072
2016,instruments,108,2226072
2016,int,1073,2226072
2016,integer,990,2226072
2016,integration,415,2226072
2016,integration-testing,581,2226072
2016,intel,332,2226072
2016,intellij-idea,4938,2226072
2016,intellisense,333,2226072
2016,intentfilter,183,2226072
2016,intentservice,164,2226072
2016,interactive,153,2226072
2016,interceptor,186,2226072
2016,interface,1660,2226072
2016,interface-builder,465,2226072
2016,internationalization,823,2226072
2016,internet-explorer,2601,2226072
2016,internet-explorer-10,73,2226072
2016,internet-explorer-11,757,2226072
2016,internet-explorer-6,6,2226072
2016,internet-explorer-7,24,2226072
2016,internet-explorer-8,190,2226072
2016,internet-explorer-9,137,2226072
2016,interop,309,2226072
2016,interpolation,493,2226072
2016,interpreter,173,2226072
2016,interrupt,283,2226072
2016,intersection,205,2226072
2016,intervals,246,2226072
2016,inversion-of-control,353,2226072
2016,invoke,146,2226072
2016,io,1778,2226072
2016,ioc-container,168,2226072
2016,ioexception,132,2226072
2016,ionic,251,2226072
2016,ionic2,3162,2226072
2016,ionic3,114,2226072
2016,ionic-framework,9116,2226072
2016,ios,85361,2226072
2016,ios10,1863,2226072
2016,ios11,2,2226072
2016,ios4,4,2226072
2016,ios5,18,2226072
2016,ios6,10,2226072
2016,ios7,188,2226072
2016,ios8,267,2226072
2016,ios9,1262,2226072
2016,ios-simulator,490,2226072
2016,iostream,184,2226072
2016,iot,609,2226072
2016,ip,854,2226072
2016,ipa,145,2226072
2016,ipad,1169,2226072
2016,ip-address,285,2226072
2016,ipc,344,2226072
2016,iphone,7721,2226072
2016,iptables,252,2226072
2016,ipv6,384,2226072
2016,ipython,1149,2226072
2016,ipython-notebook,149,2226072
2016,iqueryable,95,2226072
2016,irc,97,2226072
2016,ireport,22,2226072
2016,ironpython,216,2226072
2016,iron-router,204,2226072
2016,itemscontrol,92,2226072
2016,iteration,919,2226072
2016,iterator,1299,2226072
2016,itertools,260,2226072
2016,itext,1149,2226072
2016,itextsharp,345,2226072
2016,itunes,158,2226072
2016,itunesconnect,790,2226072
2016,ivy,113,2226072
2016,jackson,1860,2226072
2016,jacoco,203,2226072
2016,jailbreak,57,2226072
2016,jar,1940,2226072
2016,jasmine,2071,2226072
2016,jasper-reports,1050,2226072
2016,jasperserver,141,2226072
2016,java,198559,2226072
2016,java.util.scanner,676,2226072
2016,java-2d,67,2226072
2016,java-7,275,2226072
2016,java-8,3042,2226072
2016,java-9,100,2226072
2016,javabeans,312,2226072
2016,javac,199,2226072
2016,javadoc,249,2226072
2016,java-ee,2181,2226072
2016,java-ee-6,72,2226072
2016,java-ee-7,166,2226072
2016,javafx,5700,2226072
2016,javafx-2,335,2226072
2016,javafx-8,1150,2226072
2016,java-io,167,2226072
2016,javamail,531,2226072
2016,java-me,53,2226072
2016,javascript,265896,2226072
2016,javascript-events,1231,2226072
2016,javascript-objects,738,2226072
2016,java-stream,1181,2226072
2016,java-web-start,154,2226072
2016,jaxb,949,2226072
2016,jax-rs,968,2226072
2016,jax-ws,313,2226072
2016,jboss,1468,2226072
2016,jboss7.x,243,2226072
2016,jbpm,134,2226072
2016,jbutton,453,2226072
2016,jcombobox,189,2226072
2016,jdbc,3464,2226072
2016,jdbctemplate,182,2226072
2016,jdeveloper,146,2226072
2016,jdo,30,2226072
2016,jekyll,860,2226072
2016,jena,230,2226072
2016,jenkins,5518,2226072
2016,jenkins-pipeline,707,2226072
2016,jenkins-plugins,930,2226072
2016,jersey,1476,2226072
2016,jersey-2.0,465,2226072
2016,jest,46,2226072
2016,jestjs,349,2226072
2016,jetty,769,2226072
2016,jface,117,2226072
2016,jfilechooser,98,2226072
2016,jframe,952,2226072
2016,jfreechart,234,2226072
2016,jhipster,596,2226072
2016,jinja2,700,2226072
2016,jira,643,2226072
2016,jit,125,2226072
2016,jlabel,262,2226072
2016,jlist,150,2226072
2016,jmeter,1944,2226072
2016,jms,714,2226072
2016,jmx,211,2226072
2016,jna,220,2226072
2016,jndi,306,2226072
2016,jni,880,2226072
2016,jnlp,120,2226072
2016,jobs,270,2226072
2016,jodatime,366,2226072
2016,jogl,82,2226072
2016,join,3888,2226072
2016,joomla,1184,2226072
2016,joomla1.5,11,2226072
2016,joomla2.5,58,2226072
2016,joomla3.0,325,2226072
2016,joomla-extensions,75,2226072
2016,jooq,218,2226072
2016,joptionpane,184,2226072
2016,jpa,4420,2226072
2016,jpa-2.0,133,2226072
2016,jpanel,647,2226072
2016,jpeg,391,2226072
2016,jpql,285,2226072
2016,jq,325,2226072
2016,jqgrid,843,2226072
2016,jqplot,92,2226072
2016,jquery,112496,2226072
2016,jquery-animate,385,2226072
2016,jquery-autocomplete,70,2226072
2016,jquery-chosen,139,2226072
2016,jquery-deferred,113,2226072
2016,jquery-file-upload,140,2226072
2016,jquery-isotope,119,2226072
2016,jquery-masonry,85,2226072
2016,jquery-mobile,897,2226072
2016,jquery-plugins,556,2226072
2016,jquery-select2,351,2226072
2016,jquery-selectors,409,2226072
2016,jquery-ui,2736,2226072
2016,jquery-ui-autocomplete,172,2226072
2016,jquery-ui-datepicker,239,2226072
2016,jquery-ui-dialog,109,2226072
2016,jquery-ui-draggable,141,2226072
2016,jquery-ui-sortable,251,2226072
2016,jquery-ui-tabs,47,2226072
2016,jquery-validate,495,2226072
2016,jruby,162,2226072
2016,jsch,211,2226072
2016,jscrollpane,188,2226072
2016,jsf,2796,2226072
2016,jsf-2,825,2226072
2016,jsf-2.2,345,2226072
2016,jsfiddle,194,2226072
2016,json,41571,2226072
2016,json.net,1604,2226072
2016,jsonp,324,2226072
2016,jsonschema,265,2226072
2016,jsoup,928,2226072
2016,jsp,5350,2226072
2016,jspdf,247,2226072
2016,jsp-tags,119,2226072
2016,jstl,410,2226072
2016,jstree,236,2226072
2016,jsx,513,2226072
2016,jtable,714,2226072
2016,jtextarea,180,2226072
2016,jtextfield,232,2226072
2016,jtree,87,2226072
2016,julia-lang,1102,2226072
2016,junit,2693,2226072
2016,junit4,406,2226072
2016,jupyter,817,2226072
2016,jupyter-notebook,1178,2226072
2016,jvm,1145,2226072
2016,jwplayer,221,2226072
2016,jwt,1324,2226072
2016,jython,228,2226072
2016,kafka-consumer-api,488,2226072
2016,karma-jasmine,1042,2226072
2016,karma-runner,755,2226072
2016,kendo-asp.net-mvc,399,2226072
2016,kendo-grid,1000,2226072
2016,kendo-ui,2107,2226072
2016,kentico,360,2226072
2016,keras,870,2226072
2016,kerberos,384,2226072
2016,kernel,775,2226072
2016,kernel-module,185,2226072
2016,kettle,216,2226072
2016,key,770,2226072
2016,key-bindings,144,2226072
2016,keyboard,1151,2226072
2016,keyboard-events,185,2226072
2016,keyboard-shortcuts,411,2226072
2016,keychain,220,2226072
2016,keycloak,164,2226072
2016,keydown,115,2226072
2016,keylistener,131,2226072
2016,keypress,229,2226072
2016,keystore,262,2226072
2016,key-value,190,2226072
2016,key-value-observing,110,2226072
2016,keyword,177,2226072
2016,kibana,634,2226072
2016,kill,154,2226072
2016,kinect,251,2226072
2016,kineticjs,14,2226072
2016,kivy,1158,2226072
2016,k-means,380,2226072
2016,kml,215,2226072
2016,knitr,621,2226072
2016,knockout.js,2045,2226072
2016,kohana,64,2226072
2016,kotlin,1286,2226072
2016,ksh,277,2226072
2016,ksoap2,55,2226072
2016,kubernetes,1732,2226072
2016,label,837,2226072
2016,labels,196,2226072
2016,lag,137,2226072
2016,lambda,3148,2226072
2016,lamp,193,2226072
2016,landscape,98,2226072
2016,language-agnostic,279,2226072
2016,language-design,61,2226072
2016,language-lawyer,733,2226072
2016,lapply,382,2226072
2016,laravel,20848,2226072
2016,laravel-4,801,2226072
2016,laravel-5,7244,2226072
2016,laravel-5.1,1773,2226072
2016,laravel-5.2,5378,2226072
2016,laravel-5.3,1566,2226072
2016,laravel-5.4,1,2226072
2016,laravel-blade,364,2226072
2016,laravel-routing,421,2226072
2016,large-data,178,2226072
2016,large-files,156,2226072
2016,latex,737,2226072
2016,latitude-longitude,231,2226072
2016,lattice,120,2226072
2016,layer,145,2226072
2016,layout,2207,2226072
2016,layout-inflater,151,2226072
2016,layout-manager,276,2226072
2016,lazarus,167,2226072
2016,lazy-evaluation,212,2226072
2016,lazy-loading,393,2226072
2016,ld,250,2226072
2016,ldap,1151,2226072
2016,leaflet,1640,2226072
2016,left-join,734,2226072
2016,legend,433,2226072
2016,leiningen,144,2226072
2016,less,783,2226072
2016,lex,165,2226072
2016,libcurl,255,2226072
2016,libgdx,2004,2226072
2016,libraries,286,2226072
2016,libreoffice,189,2226072
2016,libsvm,134,2226072
2016,libxml2,111,2226072
2016,licensing,126,2226072
2016,lifecycle,134,2226072
2016,liferay,712,2226072
2016,liferay-6,244,2226072
2016,lift,16,2226072
2016,lightbox,149,2226072
2016,limit,329,2226072
2016,line,496,2226072
2016,linear-algebra,374,2226072
2016,linear-programming,233,2226072
2016,linear-regression,482,2226072
2016,line-breaks,185,2226072
2016,linechart,246,2226072
2016,lines,145,2226072
2016,linkedin,394,2226072
2016,linked-list,1964,2226072
2016,linked-server,134,2226072
2016,linker,1118,2226072
2016,linker-errors,307,2226072
2016,linq,7976,2226072
2016,linq-to-entities,373,2226072
2016,linq-to-objects,29,2226072
2016,linq-to-sql,564,2226072
2016,linq-to-xml,245,2226072
2016,linux,22867,2226072
2016,linux-device-driver,450,2226072
2016,linux-kernel,1577,2226072
2016,liquibase,302,2226072
2016,liquid,353,2226072
2016,lisp,609,2226072
2016,list,11176,2226072
2016,listbox,1119,2226072
2016,list-comprehension,567,2226072
2016,listener,491,2226072
2016,listview,7411,2226072
2016,literals,137,2226072
2016,live,79,2226072
2016,live-streaming,200,2226072
2016,lldb,191,2226072
2016,llvm,516,2226072
2016,load,504,2226072
2016,load-balancing,504,2226072
2016,loader,193,2226072
2016,loading,305,2226072
2016,load-testing,311,2226072
2016,local,310,2226072
2016,locale,448,2226072
2016,localhost,931,2226072
2016,localization,1033,2226072
2016,local-storage,843,2226072
2016,location,1070,2226072
2016,locking,691,2226072
2016,lodash,1107,2226072
2016,log4j,852,2226072
2016,log4j2,495,2226072
2016,log4net,347,2226072
2016,logback,410,2226072
2016,logcat,177,2226072
2016,logging,3576,2226072
2016,logic,833,2226072
2016,logical-operators,248,2226072
2016,login,2082,2226072
2016,logistic-regression,384,2226072
2016,logout,223,2226072
2016,logstash,1374,2226072
2016,long-integer,201,2226072
2016,lookup,273,2226072
2016,loopbackjs,641,2226072
2016,loops,8729,2226072
2016,lotus-domino,199,2226072
2016,lotus-notes,292,2226072
2016,lstm,294,2226072
2016,lua,2117,2226072
2016,lucene,1192,2226072
2016,lucene.net,104,2226072
2016,lumen,354,2226072
2016,lwjgl,266,2226072
2016,lxml,559,2226072
2016,m2eclipse,78,2226072
2016,machine-learning,4757,2226072
2016,macos,11047,2226072
2016,macos-sierra,501,2226072
2016,macports,77,2226072
2016,macros,2681,2226072
2016,magento,3439,2226072
2016,magento-1.7,119,2226072
2016,magento-1.9,845,2226072
2016,magento2,767,2226072
2016,mahout,63,2226072
2016,mailchimp,382,2226072
2016,mailgun,302,2226072
2016,main,244,2226072
2016,makefile,2318,2226072
2016,malloc,805,2226072
2016,mamp,361,2226072
2016,manifest,301,2226072
2016,many-to-many,696,2226072
2016,mapbox,622,2226072
2016,mapkit,595,2226072
2016,mapping,679,2226072
2016,mapreduce,1490,2226072
2016,maps,846,2226072
2016,margin,305,2226072
2016,mariadb,1085,2226072
2016,marionette,166,2226072
2016,markdown,712,2226072
2016,marker,187,2226072
