Date,SVENY01,SVENY02,SVENY03,SVENY04,SVENY05,SVENY06,SVENY07,SVENY08,SVENY09,SVENY10,SVENY11,SVENY12,SVENY13,SVENY14,SVENY15,SVENY16,SVENY17,SVENY18,SVENY19,SVENY20,SVENY21,SVENY22,SVENY23,SVENY24,SVENY25,SVENY26,SVENY27,SVENY28,SVENY29,SVENY30
1983-04-07,9.1087,9.5199,9.8255,10.0487,10.2088,10.3217,10.4003,10.4552,10.4948,10.5259,10.5539,10.583,10.6161,10.6557,10.7033,10.7601,10.8267,10.9034,10.9901,11.0867,,,,,,,,,,
1983-04-06,9.123,9.5318,9.832,10.0483,10.2013,10.3076,10.3807,10.4316,10.469,10.4998,10.5292,10.5612,10.599,10.6447,10.6997,10.7649,10.8408,10.9275,11.0248,11.1324,,,,,,,,,,
1983-04-05,9.1576,9.5591,9.8535,10.0658,10.2163,10.3214,10.3948,10.447,10.4867,10.5205,10.5537,10.5902,10.6328,10.6836,10.744,10.8148,10.8963,10.9885,11.0913,11.2042,,,,,,,,,,
1983-04-04,9.2519,9.668,9.9704,10.1856,10.3355,10.4376,10.5063,10.5529,10.5865,10.6141,10.6414,10.6722,10.7097,10.7559,10.8123,10.8796,10.9583,11.0483,11.1494,11.2611,,,,,,,,,,
1983-03-31,9.2239,9.658,9.9705,10.1905,10.3417,10.4431,10.5101,10.5549,10.587,10.6139,10.6413,10.6734,10.7131,10.7627,10.8233,10.8958,10.9804,11.0769,11.1849,11.304,,,,,,,,,,
1983-03-30,9.2443,9.6615,9.9627,10.1755,10.3225,10.4218,10.4882,10.5332,10.5662,10.5941,10.6225,10.6554,10.6958,10.7458,10.8065,10.8787,10.9627,11.0584,11.1653,11.2831,,,,,,,,,,
1983-03-29,9.2288,9.6581,9.9689,10.1891,10.3414,10.4443,10.5127,10.5585,10.5911,10.6177,10.6441,10.6744,10.7118,10.7582,10.8152,10.8836,10.9636,11.0553,11.1583,11.2722,,,,,,,,,,
1983-03-28,9.2597,9.692,10.0025,10.2204,10.3694,10.4688,10.534,10.5771,10.6077,10.6334,10.6597,10.6909,10.7299,10.7789,10.8392,10.9114,10.9958,11.0922,11.2003,11.3194,,,,,,,,,,
1983-03-25,9.2206,9.6608,9.978,10.2014,10.3551,10.4583,10.5266,10.5722,10.605,10.6323,10.6599,10.6922,10.732,10.7816,10.8423,10.9148,10.9993,11.0959,11.204,11.3231,,,,,,,,,,
1983-03-24,9.1332,9.6034,9.933,10.1577,10.3062,10.4014,10.4612,10.4997,10.5276,10.553,10.5821,10.619,10.6668,10.7273,10.8015,10.8898,10.992,11.1077,11.2361,11.3762,,,,,,,,,,
1983-03-23,9.146,9.6282,9.959,10.1787,10.3192,10.4057,10.4577,10.4903,10.5147,10.5394,10.5705,10.6121,10.667,10.7367,10.8219,10.9226,11.0385,11.1686,11.312,11.4674,,,,,,,,,,
1983-03-22,9.1167,9.6185,9.9644,10.1957,10.3454,10.4392,10.4973,10.5349,10.5638,10.5925,10.6272,10.6723,10.7304,10.8032,10.8913,10.9949,11.1135,11.2462,11.392,11.5497,,,,,,,,,,
1983-03-21,9.0888,9.5837,9.9266,10.1577,10.3087,10.4048,10.4655,10.5058,10.5372,10.568,10.6043,10.6505,10.7092,10.7822,10.8701,10.973,11.0907,11.2222,11.3665,11.5226,,,,,,,,,,
1983-03-18,9.0497,9.5312,9.8713,10.1067,10.2667,10.3742,10.4475,10.5003,10.5435,10.5851,10.6307,10.6846,10.7496,10.8271,10.9182,11.023,11.1413,11.2723,11.4154,11.5693,,,,,,,,,,
1983-03-17,8.9638,9.4774,9.8391,10.0882,10.2562,10.3678,10.4425,10.4952,10.5373,10.5773,10.6213,10.6738,10.7376,10.8146,10.9055,11.0105,11.1295,11.2617,11.4062,11.5619,,,,,,,,,,
1983-03-16,8.9241,9.4319,9.7929,10.0447,10.2174,10.3348,10.4157,10.4744,10.522,10.5668,10.6149,10.6706,10.7368,10.8152,10.9069,11.0122,11.1307,11.2619,11.4051,11.5592,,,,,,,,,,
1983-03-15,8.875,9.3868,9.7499,10.0025,10.1751,10.2916,10.3711,10.4281,10.4739,10.5168,10.563,10.6168,10.6813,10.7583,10.8486,10.9526,11.0701,11.2006,11.3431,11.4967,,,,,,,,,,
1983-03-14,8.8914,9.4135,9.7844,10.043,10.22,10.3398,10.4218,10.4806,10.5277,10.5716,10.6185,10.6729,10.7378,10.815,10.9055,11.0097,11.1273,11.2577,11.4002,11.5537,,,,,,,,,,
1983-03-11,8.9208,9.443,9.8197,10.0866,10.2723,10.3999,10.4875,10.5495,10.597,10.6385,10.6804,10.7273,10.7825,10.8482,10.9258,11.0157,11.1183,11.2331,11.3596,11.4971,,,,,,,,,,
1983-03-10,8.9019,9.429,9.8074,10.0732,10.2558,10.3784,10.4598,10.5147,10.5544,10.5877,10.6212,10.6597,10.7066,10.7643,10.8341,10.9167,11.0123,11.1206,11.2411,11.3731,,,,,,,,,,
1983-03-09,8.8873,9.389,9.7525,10.0111,10.1921,10.3173,10.404,10.4658,10.5134,10.555,10.5967,10.6432,10.6975,10.7619,10.8377,10.9256,11.0257,11.1378,11.2615,11.3959,,,,,,,,,,
1983-03-08,8.848,9.3811,9.7659,10.0377,10.2252,10.3513,10.4345,10.4894,10.5275,10.5576,10.5865,10.6192,10.6593,10.7093,10.7708,10.8446,10.9311,11.0302,11.1415,11.2643,,,,,,,,,,
1983-03-07,8.7175,9.274,9.6738,9.9539,10.1444,10.2696,10.349,10.398,10.4287,10.4506,10.4707,10.4944,10.5257,10.567,10.6203,10.6864,10.7659,10.8585,10.964,11.0817,,,,,,,,,,
1983-03-04,8.5904,9.1479,9.5426,9.816,10.0014,10.125,10.2073,10.2643,10.3081,10.348,10.3907,10.441,10.502,10.5759,10.6636,10.7657,10.8818,11.0114,11.1538,11.3077,,,,,,,,,,
1983-03-03,8.5746,9.1333,9.5242,9.7914,9.9695,10.0859,10.162,10.2142,10.2548,10.2932,10.3361,10.388,10.4522,10.5305,10.6236,10.732,10.8551,10.9922,11.1423,11.3043,,,,,,,,,,
1983-03-02,8.6025,9.1823,9.5789,9.8424,10.012,10.1182,10.1845,10.2286,10.2638,10.2996,10.3429,10.3982,10.4685,10.5551,10.6586,10.7789,10.9152,11.0663,11.2311,11.408,,,,,,,,,,
1983-03-01,8.5579,9.1538,9.5573,9.8221,9.9902,10.0938,10.1576,10.2001,10.235,10.2722,10.3184,10.3781,10.454,10.5475,10.6588,10.7876,10.9328,11.0933,11.2675,11.4538,,,,,,,,,,
1983-02-28,8.6276,9.2003,9.5975,9.8659,10.0424,10.156,10.229,10.2784,10.3172,10.3548,10.3981,10.4516,10.5183,10.6001,10.6977,10.811,10.9396,11.0826,11.2388,11.407,,,,,,,,,,
1983-02-25,8.6186,9.1922,9.5849,9.8465,10.0161,10.1239,10.193,10.2411,10.2812,10.3225,10.3717,10.4333,10.5098,10.6028,10.7126,10.8389,10.981,11.1376,11.3075,11.4892,,,,,,,,,,
1983-02-24,8.7876,9.3669,9.7639,10.028,10.1978,10.3035,10.3685,10.4104,10.4424,10.4744,10.513,10.5631,10.6275,10.7079,10.8049,10.9185,11.0479,11.1923,11.3502,11.5203,,,,,,,,,,
1983-02-23,8.7876,9.3929,9.799,10.0615,10.2239,10.3195,10.3739,10.4062,10.4307,10.4575,10.4935,10.5435,10.6103,10.6952,10.7986,10.9201,11.0587,11.213,11.3816,11.5628,,,,,,,,,,
1983-02-22,8.7562,9.372,9.7865,10.0557,10.2234,10.3231,10.3807,10.4155,10.4417,10.4698,10.5068,10.5574,10.6245,10.7096,10.813,10.9343,11.0727,11.2268,11.395,11.5759,,,,,,,,,,
1983-02-18,8.8651,9.474,9.8856,10.1551,10.3258,10.4308,10.4953,10.5381,10.5733,10.6107,10.6572,10.7173,10.7936,10.8875,10.9992,11.1282,11.2736,11.4341,11.608,11.7938,,,,,,,,,,
1983-02-17,8.9481,9.5478,9.9604,10.2369,10.4175,10.5333,10.6081,10.6598,10.7019,10.7441,10.7932,10.8538,10.9286,11.0193,11.1263,11.2493,11.3878,11.5405,11.7061,11.8833,,,,,,,,,,
1983-02-16,9.0167,9.5973,10.0038,10.2823,10.4692,10.5928,10.6751,10.7332,10.7796,10.8237,10.8723,10.93,10.9999,11.0836,11.1821,11.2954,11.423,11.5641,11.7178,11.8826,,,,,,,,,,
1983-02-15,9.0503,9.6595,10.0849,10.3741,10.5649,10.6867,10.7629,10.8113,10.8452,10.875,10.9078,10.949,11.0018,11.0686,11.1502,11.2471,11.359,11.4852,11.6248,11.7765,,,,,,,,,,
1983-02-14,9.0379,9.6376,10.0564,10.3412,10.5293,10.65,10.726,10.7749,10.81,10.8413,10.876,10.9191,10.9741,11.0429,11.1266,11.2256,11.3394,11.4675,11.6088,11.7621,,,,,,,,,,
1983-02-11,9.0026,9.6001,10.0195,10.307,10.4992,10.6248,10.7063,10.7609,10.8017,10.8385,10.8785,10.9266,10.9861,11.059,11.1465,11.2487,11.3655,11.4961,11.6395,11.7947,,,,,,,,,,
1983-02-10,9.1175,9.6789,10.0756,10.3498,10.5353,10.6585,10.7402,10.7965,10.8397,10.8789,10.9209,10.9703,11.0305,11.1033,11.1898,11.2904,11.4049,11.5325,11.6726,11.824,,,,,,,,,,
1983-02-09,9.2158,9.785,10.19,10.4721,10.6643,10.7929,10.8783,10.9366,10.9802,11.0182,11.0575,11.103,11.1582,11.2252,11.3052,11.3987,11.5056,11.6255,11.7577,11.9011,,,,,,,,,,
1983-02-08,9.1843,9.758,10.1675,10.4537,10.6493,10.7804,10.8676,10.9268,10.9704,11.0077,11.0458,11.0895,11.1424,11.2067,11.2838,11.3742,11.4779,11.5945,11.7234,11.8636,,,,,,,,,,
1983-02-07,9.188,9.7518,10.155,10.4376,10.6318,10.763,10.8513,10.9125,10.9584,10.9984,11.0392,11.0857,11.1412,11.208,11.2874,11.3799,11.4855,11.6037,11.7341,11.8755,,,,,,,,,,
1983-02-04,9.1537,9.7448,10.1671,10.4622,10.6636,10.7977,10.8858,10.9442,10.9855,11.0196,11.0535,11.0926,11.1404,11.1995,11.2712,11.3562,11.4546,11.5661,11.6901,11.8256,,,,,,,,,,
1983-02-03,9.0282,9.6246,10.0535,10.356,10.5649,10.7066,10.8017,10.8667,10.914,10.9534,10.992,11.035,11.0862,11.1481,11.222,11.3088,11.4087,11.5212,11.6459,11.782,,,,,,,,,,
1983-02-02,9.0595,9.6422,10.0603,10.354,10.5556,10.691,10.7806,10.8406,10.8833,10.9182,10.9526,10.9916,11.039,11.097,11.1673,11.2506,11.347,11.4564,11.578,11.7112,,,,,,,,,,
1983-02-01,8.9504,9.5613,10.0031,10.3163,10.5333,10.6803,10.7782,10.8434,10.8886,10.9239,10.9566,10.9923,11.035,11.0875,11.1514,11.2278,11.3169,11.4187,11.5328,11.6584,,,,,,,,,,
1983-01-31,8.913,9.5295,9.9762,10.2935,10.5141,10.664,10.7643,10.8315,10.8784,10.9149,10.9486,10.9852,11.0285,11.0814,11.1456,11.2221,11.3113,11.4131,11.5272,11.6527,,,,,,,,,,
1983-01-28,8.864,9.4524,9.881,10.188,10.4044,10.5549,10.6591,10.7326,10.7876,10.8334,10.877,10.9237,10.9772,11.04,11.1138,11.1994,11.2972,11.407,11.5284,11.6607,,,,,,,,,,
1983-01-27,8.8835,9.4512,9.8657,10.1635,10.3741,10.5215,10.6244,10.6978,10.7535,10.8003,10.8453,10.8933,10.948,11.0119,11.0865,11.1728,11.2709,11.3808,11.5021,11.6342,,,,,,,,,,
1983-01-26,8.8633,9.4411,9.8617,10.163,10.376,10.5252,10.63,10.7059,10.7646,10.8154,10.865,10.9184,10.9792,11.0497,11.1314,11.2251,11.3309,11.4486,11.5777,11.7175,,,,,,,,,,
1983-01-25,8.8631,9.4322,9.8433,10.1348,10.3378,10.4773,10.5728,10.6397,10.6902,10.7333,10.7758,10.8229,10.878,10.9436,11.0209,11.1108,11.2134,11.3285,11.4554,11.5934,,,,,,,,,,
1983-01-24,8.8536,9.4406,9.8645,10.165,10.3738,10.5166,10.6135,10.6803,10.7295,10.7704,10.8103,10.8543,10.906,10.968,11.0418,11.1282,11.2274,11.3392,11.463,11.5981,,,,,,,,,,
1983-01-21,8.6998,9.3158,9.7621,10.0792,10.2998,10.4501,10.5509,10.6188,10.6667,10.7045,10.7397,10.7779,10.8231,10.878,10.9444,11.0233,11.1149,11.2193,11.336,11.4643,,,,,,,,,,
1983-01-20,8.5844,9.1563,9.5746,9.8761,10.0906,10.2418,10.3488,10.4266,10.4869,10.5387,10.5888,10.6421,10.7024,10.7719,10.8523,10.9444,11.0485,11.1643,11.2915,11.4293,,,,,,,,,,
1983-01-19,8.5469,9.1223,9.5449,9.8509,10.0698,10.2252,10.3359,10.4169,10.4798,10.5336,10.5851,10.6394,10.7001,10.7696,10.8496,10.941,11.0441,11.1587,11.2845,11.4209,,,,,,,,,,
1983-01-18,8.4515,9.0344,9.4625,9.7722,9.993,10.1487,10.2582,10.3367,10.3961,10.4455,10.4918,10.5405,10.5951,10.6584,10.7321,10.8172,10.914,11.0225,11.1425,11.2733,,,,,,,,,,
1983-01-17,8.4389,9.0259,9.4564,9.7671,9.9877,10.1425,10.2506,10.3272,10.3844,10.4315,10.4755,10.5218,10.5741,10.6352,10.7068,10.7898,10.8848,10.9917,11.1102,11.2396,,,,,,,,,,
1983-01-14,8.3966,9.0129,9.4579,9.7733,9.9927,10.1429,10.2453,10.3164,10.3691,10.4134,10.4566,10.5042,10.5599,10.6262,10.7049,10.7965,10.9013,11.0191,11.1493,11.291,,,,,,,,,,
1983-01-13,8.4679,9.0843,9.524,9.831,10.04,10.1792,10.2704,10.3309,10.374,10.4097,10.4456,10.487,10.5378,10.6005,10.6765,10.7665,10.8705,10.9883,11.1191,11.262,,,,,,,,,,
1983-01-12,8.5524,9.1551,9.5869,9.8891,10.0951,10.2318,10.3203,10.3774,10.4161,10.4463,10.4755,10.5092,10.5513,10.6045,10.6703,10.7497,10.8429,10.9496,11.0693,11.2013,,,,,,,,,,
1983-01-11,8.5671,9.1818,9.6203,9.9256,10.1322,10.2677,10.3541,10.4084,10.4441,10.4713,10.4978,10.5291,10.5692,10.6208,10.6855,10.7641,10.8568,10.9634,11.0833,11.2156,,,,,,,,,,
1983-01-10,8.6313,9.238,9.6689,9.9672,10.1678,10.2982,10.3806,10.432,10.4658,10.492,10.5182,10.55,10.5912,10.6444,10.7111,10.7919,10.8872,10.9965,11.1192,11.2544,,,,,,,,,,
1983-01-07,8.7226,9.3064,9.717,9.9978,10.1833,10.3011,10.373,10.416,10.4431,10.4642,10.4867,10.516,10.5558,10.6084,10.6752,10.7568,10.8533,10.9643,11.0889,11.2262,,,,,,,,,,
1983-01-06,8.7968,9.3792,9.787,10.0634,10.2434,10.3547,10.4193,10.4543,10.473,10.4855,10.4993,10.5198,10.5509,10.595,10.6536,10.7273,10.8163,10.9201,11.038,11.1691,,,,,,,,,,
1983-01-05,8.7719,9.3766,9.7945,10.0728,10.2495,10.3543,10.4109,10.4376,10.4484,10.4539,10.462,10.4783,10.5065,10.5492,10.6078,10.6827,10.774,10.8809,11.0028,11.1385,,,,,,,,,,
1983-01-04,8.7861,9.3878,9.8065,10.0876,10.2676,10.3754,10.434,10.4613,10.4713,10.4746,10.4789,10.4901,10.5121,10.5475,10.5981,10.6644,10.7466,10.8443,10.9568,11.083,,,,,,,,,,
1983-01-03,8.776,9.3621,9.7695,10.0427,10.2174,10.3221,10.3792,10.4064,10.4172,10.4219,10.4283,10.4419,10.4666,10.505,10.5584,10.6276,10.7126,10.813,10.9282,11.0569,,,,,,,,,,
1982-12-31,8.8379,9.4221,9.8298,10.1044,10.2811,10.3877,10.4463,10.4744,10.4854,10.4896,10.4947,10.5062,10.5282,10.5632,10.6129,10.6779,10.7584,10.8542,10.9644,11.0883,,,,,,,,,,
1982-12-30,8.9044,9.4613,9.8558,10.1265,10.3046,10.4154,10.479,10.5115,10.5255,10.5307,10.5345,10.5426,10.5589,10.5862,10.6263,10.6802,10.7483,10.8306,10.9267,11.0359,,,,,,,,,,
1982-12-29,8.8681,9.4589,9.8722,10.1511,10.3305,10.4381,10.4963,10.5226,10.5304,10.5303,10.5302,10.5357,10.5511,10.579,10.6213,10.6787,10.7516,10.8398,10.9425,11.0591,,,,,,,,,,
1982-12-28,8.8339,9.4747,9.8995,10.1672,10.3238,10.4051,10.4388,10.4457,10.4414,10.4373,10.4415,10.4594,10.4944,10.5485,10.6224,10.7159,10.8284,10.9585,11.1049,11.2659,,,,,,,,,,
1982-12-27,8.7959,9.4621,9.904,10.1823,10.3445,10.4277,10.4605,10.4645,10.456,10.4468,10.4453,10.4574,10.4866,10.5349,10.6034,10.6918,10.7994,10.9253,11.0677,11.2252,,,,,,,,,,
1982-12-23,8.8265,9.4874,9.9269,10.2048,10.368,10.453,10.488,10.4943,10.488,10.4809,10.4812,10.4947,10.525,10.5742,10.6432,10.7318,10.8395,10.965,11.1071,11.2639,,,,,,,,,,
1982-12-22,8.8413,9.4856,9.9246,10.2111,10.3872,10.4861,10.5337,10.5499,10.5501,10.5456,10.5448,10.5536,10.576,10.6144,10.6703,10.7439,10.8351,10.9432,11.0671,11.2056,,,,,,,,,,
1982-12-21,8.8797,9.5155,9.9431,10.2176,10.3823,10.4714,10.5114,10.5224,10.5198,10.5149,10.5158,10.5283,10.5559,10.601,10.6646,10.7469,10.8473,10.9649,11.0986,11.2469,,,,,,,,,,
1982-12-20,8.954,9.5862,10.0201,10.3069,10.4873,10.5936,10.6506,10.6778,10.6897,10.6973,10.7086,10.7293,10.763,10.8122,10.878,10.9607,11.0602,11.1757,11.3061,11.4502,,,,,,,,,,
1982-12-17,8.8898,9.5265,9.964,10.2541,10.4375,10.5464,10.6059,10.6355,10.6496,10.6595,10.6729,10.6956,10.7314,10.7825,10.8501,10.9347,11.0359,11.1531,11.2851,11.4307,,,,,,,,,,
1982-12-16,8.8689,9.5041,9.9448,10.2399,10.4286,10.5419,10.6043,10.6347,10.6477,10.6543,10.6626,10.6785,10.7059,10.7475,10.8047,10.8781,10.9677,11.0731,11.1932,11.3271,,,,,,,,,,
1982-12-15,8.8191,9.4529,9.8884,10.1769,10.3589,10.4665,10.5247,10.5528,10.5654,10.5736,10.5853,10.6062,10.6402,10.6895,10.7554,10.8383,10.9379,11.0536,11.1842,11.3286,,,,,,,,,,
1982-12-14,8.8731,9.4617,9.8708,10.1453,10.3214,10.428,10.4874,10.5175,10.5318,10.5405,10.5513,10.5696,10.5993,10.6427,10.7013,10.7756,10.8657,10.971,11.0907,11.2239,,,,,,,,,,
1982-12-13,9.0821,9.7236,10.1384,10.3903,10.529,10.5925,10.61,10.6033,10.5884,10.5769,10.5766,10.5929,10.6289,10.6861,10.7648,10.8646,10.9844,11.1227,11.2776,11.4475,,,,,,,,,,
1982-12-10,9.0578,9.7337,10.1721,10.4393,10.5869,10.6546,10.6727,10.6641,10.6455,10.6291,10.6233,10.6337,10.6637,10.7149,10.7879,10.8823,10.9971,11.1307,11.2814,11.4474,,,,,,,,,,
1982-12-09,9.0279,9.6919,10.1223,10.3843,10.5286,10.5943,10.6112,10.602,10.5831,10.5665,10.5606,10.5708,10.6006,10.6515,10.7242,10.8182,10.9326,11.0657,11.216,11.3816,,,,,,,,,,
1982-12-08,9.0553,9.7126,10.1359,10.3911,10.5293,10.5901,10.6034,10.5917,10.5716,10.5549,10.5498,10.5616,10.5937,10.6475,10.7235,10.821,10.9391,11.0761,11.2302,11.3996,,,,,,,,,,
1982-12-07,9.0303,9.6609,10.0637,10.3036,10.4308,10.484,10.4926,10.4785,10.4577,10.4418,10.4386,10.4532,10.4886,10.5462,10.6262,10.728,10.8503,10.9916,11.15,11.3235,,,,,,,,,,
1982-12-06,9.0821,9.674,10.0523,10.278,10.3987,10.4509,10.4621,10.4532,10.4391,10.4307,10.4353,10.4576,10.5003,10.5647,10.651,10.7583,10.8855,11.031,11.193,11.3694,,,,,,,,,,
1982-12-03,9.1087,9.6882,10.025,10.2264,10.3512,10.4318,10.4861,10.5245,10.5529,10.5746,10.5918,10.6059,10.6176,10.6275,10.6361,10.6436,10.6501,10.656,10.6612,10.6659,,,,,,,,,,
1982-12-02,9.2157,9.7962,10.1661,10.3989,10.5448,10.6368,10.6955,10.7337,10.7594,10.7772,10.79,10.7997,10.8072,10.8133,10.8184,10.8227,10.8264,10.8297,10.8326,10.8352,,,,,,,,,,
1982-12-01,9.2321,9.8132,10.1841,10.4197,10.57,10.6669,10.7307,10.774,10.8042,10.8262,10.8427,10.8557,10.8661,10.8747,10.8821,10.8884,10.8939,10.8987,10.903,10.9069,,,,,,,,,,
1982-11-30,9.2379,9.8271,10.2038,10.4418,10.5917,10.6867,10.7479,10.7881,10.8154,10.8347,10.8488,10.8595,10.868,10.8749,10.8807,10.8857,10.89,10.8937,10.8971,10.9001,,,,,,,,,,
1982-11-29,9.1214,9.7973,10.2069,10.4501,10.592,10.6737,10.7201,10.7461,10.7604,10.7682,10.7722,10.7742,10.7751,10.7755,10.7755,10.7754,10.7751,10.7749,10.7747,10.7745,,,,,,,,,,
1982-11-26,9.0681,9.6989,10.0739,10.2957,10.4268,10.5045,10.5509,10.579,10.5965,10.6076,10.615,10.6202,10.6239,10.6268,10.6291,10.6309,10.6325,10.6339,10.6351,10.6362,,,,,,,,,,
1982-11-24,9.0845,9.7158,10.0706,10.2748,10.4019,10.4875,10.5488,10.5948,10.6305,10.6592,10.6826,10.7021,10.7186,10.7327,10.745,10.7557,10.7652,10.7736,10.7811,10.7879,,,,,,,,,,
1982-11-23,9.0916,9.6822,10.0234,10.224,10.3503,10.4357,10.4968,10.5427,10.5784,10.607,10.6304,10.6498,10.6663,10.6804,10.6927,10.7034,10.7128,10.7213,10.7288,10.7355,,,,,,,,,,
1982-11-22,9.0951,9.7007,10.0189,10.194,10.301,10.3726,10.4237,10.4621,10.4919,10.5158,10.5353,10.5516,10.5654,10.5772,10.5874,10.5964,10.6043,10.6113,10.6176,10.6232,,,,,,,,,,
1982-11-19,9.149,9.7151,10.0228,10.1927,10.2966,10.3661,10.4158,10.453,10.482,10.5052,10.5241,10.5399,10.5533,10.5648,10.5747,10.5834,10.5911,10.5979,10.604,10.6095,,,,,,,,,,
1982-11-18,9.2269,9.7614,10.0614,10.2309,10.3352,10.4051,10.455,10.4925,10.5217,10.545,10.564,10.5799,10.5934,10.6049,10.6149,10.6236,10.6314,10.6382,10.6443,10.6499,,,,,,,,,,
1982-11-17,9.2502,9.7851,10.094,10.2733,10.3852,10.4604,10.5143,10.5547,10.5862,10.6113,10.6319,10.649,10.6635,10.676,10.6868,10.6962,10.7045,10.7119,10.7185,10.7245,,,,,,,,,,
1982-11-16,9.3203,9.8512,10.1584,10.3388,10.4519,10.5281,10.5826,10.6236,10.6554,10.6809,10.7017,10.7191,10.7338,10.7464,10.7573,10.7669,10.7753,10.7828,10.7895,10.7956,,,,,,,,,,
1982-11-15,9.2635,9.8493,10.147,10.3121,10.4136,10.4816,10.5302,10.5667,10.5951,10.6178,10.6364,10.6519,10.665,10.6762,10.686,10.6945,10.702,10.7087,10.7147,10.72,,,,,,,,,,
1982-11-12,9.2242,9.8045,10.0799,10.2284,10.3189,10.3794,10.4226,10.455,10.4802,10.5004,10.5169,10.5307,10.5423,10.5523,10.5609,10.5685,10.5752,10.5811,10.5864,10.5912,,,,,,,,,,
1982-11-10,9.2083,9.7675,10.0279,10.1707,10.2586,10.3176,10.3598,10.3914,10.4161,10.4358,10.4519,10.4654,10.4767,10.4865,10.4949,10.5023,10.5088,10.5146,10.5198,10.5245,,,,,,,,,,
1982-11-09,9.2127,9.7598,10.0256,10.176,10.2698,10.3331,10.3784,10.4124,10.4389,10.4601,10.4774,10.4918,10.504,10.5145,10.5236,10.5315,10.5385,10.5447,10.5503,10.5553,,,,,,,,,,
1982-11-08,9.2378,9.8088,10.0736,10.2179,10.3063,10.3655,10.4078,10.4395,10.4642,10.484,10.5001,10.5136,10.525,10.5348,10.5432,10.5506,10.5572,10.563,10.5682,10.5729,,,,,,,,,,
1982-11-05,9.18,9.7714,10.0221,10.1535,10.2331,10.2862,10.3241,10.3525,10.3747,10.3924,10.4069,10.4189,10.4291,10.4379,10.4455,10.4521,10.458,10.4632,10.4678,10.472,,,,,,,,,,
1982-11-04,9.1826,9.7611,9.9996,10.1217,10.1952,10.2441,10.2791,10.3053,10.3257,10.3421,10.3554,10.3666,10.376,10.384,10.391,10.3972,10.4026,10.4074,10.4117,10.4155,,,,,,,,,,
1982-11-03,9.1676,9.7726,10.0165,10.1404,10.2149,10.2645,10.2999,10.3265,10.3472,10.3637,10.3773,10.3885,10.3981,10.4063,10.4134,10.4196,10.425,10.4299,10.4343,10.4382,,,,,,,,,,
1982-11-01,9.2113,9.832,10.1172,10.2656,10.3549,10.4144,10.4569,10.4888,10.5136,10.5335,10.5497,10.5633,10.5747,10.5845,10.593,10.6005,10.6071,10.6129,10.6181,10.6228,,,,,,,,,,
1982-10-29,9.3025,10.0049,10.2861,10.4273,10.5121,10.5686,10.6089,10.6392,10.6627,10.6816,10.697,10.7098,10.7207,10.73,10.7381,10.7451,10.7514,10.7569,10.7618,10.7663,,,,,,,,,,
1982-10-28,9.391,10.0118,10.3173,10.4793,10.577,10.6422,10.6888,10.7237,10.7509,10.7726,10.7904,10.8052,10.8178,10.8285,10.8378,10.846,10.8532,10.8596,10.8653,10.8704,,,,,,,,,,
1982-10-27,9.3811,10.0847,10.4062,10.5706,10.6693,10.7351,10.7822,10.8174,10.8449,10.8668,10.8848,10.8997,10.9124,10.9232,10.9326,10.9409,10.9481,10.9546,10.9604,10.9655,,,,,,,,,,
1982-10-26,9.3396,10.0787,10.3965,10.5566,10.6527,10.7167,10.7625,10.7968,10.8235,10.8448,10.8623,10.8769,10.8892,10.8997,10.9089,10.9169,10.924,10.9302,10.9359,10.9409,,,,,,,,,,
1982-10-25,9.4724,10.2203,10.5281,10.6828,10.7757,10.8376,10.8818,10.915,10.9408,10.9614,10.9783,10.9924,11.0043,11.0145,11.0233,11.031,11.0379,11.0439,11.0494,11.0543,,,,,,,,,,
1982-10-22,9.2591,10.0218,10.3136,10.4599,10.5476,10.6061,10.6479,10.6792,10.7036,10.7231,10.739,10.7523,10.7636,10.7732,10.7816,10.7889,10.7953,10.8011,10.8062,10.8108,,,,,,,,,,
1982-10-21,9.0466,9.9199,10.2234,10.3751,10.4662,10.5269,10.5703,10.6028,10.6281,10.6483,10.6649,10.6787,10.6903,10.7004,10.709,10.7166,10.7233,10.7293,10.7346,10.7394,,,,,,,,,,
1982-10-20,9.0907,9.9415,10.2375,10.3855,10.4744,10.5336,10.5759,10.6076,10.6323,10.652,10.6682,10.6816,10.693,10.7028,10.7112,10.7186,10.7252,10.731,10.7362,10.7408,,,,,,,,,,
1982-10-19,8.9947,9.8522,10.153,10.3035,10.3937,10.4539,10.4969,10.5291,10.5542,10.5743,10.5907,10.6043,10.6159,10.6258,10.6344,10.642,10.6486,10.6545,10.6598,10.6645,,,,,,,,,,
1982-10-18,9.0722,9.923,10.2235,10.3738,10.464,10.5241,10.567,10.5992,10.6243,10.6443,10.6607,10.6744,10.6859,10.6958,10.7044,10.7119,10.7186,10.7245,10.7297,10.7345,,,,,,,,,,
1982-10-15,9.2099,10.0391,10.326,10.4695,10.5556,10.613,10.654,10.6847,10.7086,10.7278,10.7434,10.7565,10.7675,10.777,10.7852,10.7923,10.7987,10.8043,10.8093,10.8139,,,,,,,,,,
1982-10-14,9.0529,9.8769,10.1635,10.3069,10.3929,10.4502,10.4912,10.5219,10.5458,10.5649,10.5805,10.5935,10.6046,10.614,10.6222,10.6294,10.6357,10.6413,10.6463,10.6509,,,,,,,,,,
