year,chord,root_integer,root_roman,quality,title_compressed,artist_compressed,title,artist
1978,A:min7,0,I,min7,missyou,therollingstones,Miss You,The Rolling Stones
1978,D:min7,5,IV,min7,missyou,therollingstones,Miss You,The Rolling Stones
1978,N,NonHarmonic,NonHarmonic,NonHarmonic,takeachanceonme,abba,Take A Chance On Me,Abba
1978,B:maj,0,I,maj,takeachanceonme,abba,Take A Chance On Me,Abba
1978,F#:maj,7,V,maj,takeachanceonme,abba,Take A Chance On Me,Abba
1978,B:maj,0,I,maj,takeachanceonme,abba,Take A Chance On Me,Abba
1978,C#:min7,2,II,min7,takeachanceonme,abba,Take A Chance On Me,Abba
1978,F#:maj,7,V,maj,takeachanceonme,abba,Take A Chance On Me,Abba
1978,C#:min7,2,II,min7,takeachanceonme,abba,Take A Chance On Me,Abba
1978,F#:maj,7,V,maj,takeachanceonme,abba,Take A Chance On Me,Abba
1978,C#:min7,2,II,min7,takeachanceonme,abba,Take A Chance On Me,Abba
1978,B:maj,0,I,maj,takeachanceonme,abba,Take A Chance On Me,Abba
1978,C#:min7,2,II,min7,takeachanceonme,abba,Take A Chance On Me,Abba
1978,B:maj,0,I,maj,takeachanceonme,abba,Take A Chance On Me,Abba
1978,G#:min,9,VI,min,takeachanceonme,abba,Take A Chance On Me,Abba
1978,E:maj,5,IV,maj,takeachanceonme,abba,Take A Chance On Me,Abba
1978,G#:min,9,VI,min,takeachanceonme,abba,Take A Chance On Me,Abba
1978,E:maj,5,IV,maj,takeachanceonme,abba,Take A Chance On Me,Abba
1978,F#:maj(9),7,V,maj(9),takeachanceonme,abba,Take A Chance On Me,Abba
1978,G#:min,9,VI,min,takeachanceonme,abba,Take A Chance On Me,Abba
1978,E:maj,5,IV,maj,takeachanceonme,abba,Take A Chance On Me,Abba
1981,N,NonHarmonic,NonHarmonic,NonHarmonic,thestroke,billysquier,The Stroke,Billy Squier
1981,G:5,5,IV,5,thestroke,billysquier,The Stroke,Billy Squier
1981,D:5,0,I,5,thestroke,billysquier,The Stroke,Billy Squier
1981,G:5,5,IV,5,thestroke,billysquier,The Stroke,Billy Squier
1981,A:5,7,V,5,thestroke,billysquier,The Stroke,Billy Squier
1981,G:1,5,IV,1,thestroke,billysquier,The Stroke,Billy Squier
1981,F#:1,4,III,1,thestroke,billysquier,The Stroke,Billy Squier
1981,E:1,2,II,1,thestroke,billysquier,The Stroke,Billy Squier
1981,D:min,0,I,min,thestroke,billysquier,The Stroke,Billy Squier
1981,C:maj/9,10,bVII,maj/9,thestroke,billysquier,The Stroke,Billy Squier
1981,D:min,0,I,min,thestroke,billysquier,The Stroke,Billy Squier
1981,C:maj/9,10,bVII,maj/9,thestroke,billysquier,The Stroke,Billy Squier
1981,D:min,0,I,min,thestroke,billysquier,The Stroke,Billy Squier
1967,C:maj,0,I,maj,sweetsoulmusic,arthurconley,Sweet Soul Music,Arthur Conley
1967,N,NonHarmonic,NonHarmonic,NonHarmonic,sweetsoulmusic,arthurconley,Sweet Soul Music,Arthur Conley
1967,C:maj,0,I,maj,sweetsoulmusic,arthurconley,Sweet Soul Music,Arthur Conley
1967,F:maj,5,IV,maj,sweetsoulmusic,arthurconley,Sweet Soul Music,Arthur Conley
1967,C:maj,0,I,maj,sweetsoulmusic,arthurconley,Sweet Soul Music,Arthur Conley
1967,F:maj,5,IV,maj,sweetsoulmusic,arthurconley,Sweet Soul Music,Arthur Conley
1967,A:min,9,VI,min,sweetsoulmusic,arthurconley,Sweet Soul Music,Arthur Conley
1967,G:maj,7,V,maj,sweetsoulmusic,arthurconley,Sweet Soul Music,Arthur Conley
1967,F:maj,5,IV,maj,sweetsoulmusic,arthurconley,Sweet Soul Music,Arthur Conley
1967,C:maj,0,I,maj,sweetsoulmusic,arthurconley,Sweet Soul Music,Arthur Conley
1967,F:maj,5,IV,maj,sweetsoulmusic,arthurconley,Sweet Soul Music,Arthur Conley
1967,C:maj,0,I,maj,sweetsoulmusic,arthurconley,Sweet Soul Music,Arthur Conley
1967,F:maj,5,IV,maj,sweetsoulmusic,arthurconley,Sweet Soul Music,Arthur Conley
1967,A:min,9,VI,min,sweetsoulmusic,arthurconley,Sweet Soul Music,Arthur Conley
1967,G:maj,7,V,maj,sweetsoulmusic,arthurconley,Sweet Soul Music,Arthur Conley
1967,F:maj,5,IV,maj,sweetsoulmusic,arthurconley,Sweet Soul Music,Arthur Conley
1967,C:maj,0,I,maj,sweetsoulmusic,arthurconley,Sweet Soul Music,Arthur Conley
1967,F:maj,5,IV,maj,sweetsoulmusic,arthurconley,Sweet Soul Music,Arthur Conley
1967,C:maj,0,I,maj,sweetsoulmusic,arthurconley,Sweet Soul Music,Arthur Conley
1976,D:maj9(13),0,I,maj9(13),breezin',georgebenson,Breezin',George Benson
1976,F:maj9,3,bIII,maj9,breezin',georgebenson,Breezin',George Benson
1976,A:maj9,7,V,maj9,breezin',georgebenson,Breezin',George Benson
1976,F:maj9,3,bIII,maj9,breezin',georgebenson,Breezin',George Benson
1976,D:maj9(13),0,I,maj9(13),breezin',georgebenson,Breezin',George Benson
1976,D:maj,0,I,maj,breezin',georgebenson,Breezin',George Benson
1976,B:min7,9,VI,min7,breezin',georgebenson,Breezin',George Benson
1976,E:min,2,II,min,breezin',georgebenson,Breezin',George Benson
1976,"A:sus4(b7,9)",7,V,"sus4(b7,9)",breezin',georgebenson,Breezin',George Benson
1976,D:maj,0,I,maj,breezin',georgebenson,Breezin',George Benson
1976,B:min7,9,VI,min7,breezin',georgebenson,Breezin',George Benson
1976,E:min,2,II,min,breezin',georgebenson,Breezin',George Benson
1976,"A:sus4(b7,9)",7,V,"sus4(b7,9)",breezin',georgebenson,Breezin',George Benson
1976,D:maj,0,I,maj,breezin',georgebenson,Breezin',George Benson
1976,B:min7,9,VI,min7,breezin',georgebenson,Breezin',George Benson
1976,E:min,2,II,min,breezin',georgebenson,Breezin',George Benson
1976,"A:sus4(b7,9)",7,V,"sus4(b7,9)",breezin',georgebenson,Breezin',George Benson
1976,D:maj,0,I,maj,breezin',georgebenson,Breezin',George Benson
1976,B:min7,9,VI,min7,breezin',georgebenson,Breezin',George Benson
1976,E:min,2,II,min,breezin',georgebenson,Breezin',George Benson
1976,"A:sus4(b7,9)",7,V,"sus4(b7,9)",breezin',georgebenson,Breezin',George Benson
1976,D:maj,0,I,maj,breezin',georgebenson,Breezin',George Benson
1976,B:min7,9,VI,min7,breezin',georgebenson,Breezin',George Benson
1976,E:min,2,II,min,breezin',georgebenson,Breezin',George Benson
1976,"A:sus4(b7,9)",7,V,"sus4(b7,9)",breezin',georgebenson,Breezin',George Benson
1976,D:maj,0,I,maj,breezin',georgebenson,Breezin',George Benson
1976,B:min7,9,VI,min7,breezin',georgebenson,Breezin',George Benson
1976,E:min,2,II,min,breezin',georgebenson,Breezin',George Benson
1976,"A:sus4(b7,9)",7,V,"sus4(b7,9)",breezin',georgebenson,Breezin',George Benson
1976,D:maj,0,I,maj,breezin',georgebenson,Breezin',George Benson
1976,B:min7,9,VI,min7,breezin',georgebenson,Breezin',George Benson
1976,E:min,2,II,min,breezin',georgebenson,Breezin',George Benson
1976,"A:sus4(b7,9)",7,V,"sus4(b7,9)",breezin',georgebenson,Breezin',George Benson
1976,D:maj,0,I,maj,breezin',georgebenson,Breezin',George Benson
1976,B:min7,9,VI,min7,breezin',georgebenson,Breezin',George Benson
1976,E:min,2,II,min,breezin',georgebenson,Breezin',George Benson
1976,"A:sus4(b7,9)",7,V,"sus4(b7,9)",breezin',georgebenson,Breezin',George Benson
1966,C:maj,0,I,maj,comingonstrong,brendalee,Coming On Strong,Brenda Lee
1966,G:sus4(b7),7,V,sus4(b7),comingonstrong,brendalee,Coming On Strong,Brenda Lee
1966,C:maj,0,I,maj,comingonstrong,brendalee,Coming On Strong,Brenda Lee
1966,G:sus4(b7),7,V,sus4(b7),comingonstrong,brendalee,Coming On Strong,Brenda Lee
1966,C:maj,0,I,maj,comingonstrong,brendalee,Coming On Strong,Brenda Lee
1966,A:min,9,VI,min,comingonstrong,brendalee,Coming On Strong,Brenda Lee
1966,F:maj/5,5,IV,maj/5,comingonstrong,brendalee,Coming On Strong,Brenda Lee
1966,C:maj,0,I,maj,comingonstrong,brendalee,Coming On Strong,Brenda Lee
1966,G:7,7,V,7,comingonstrong,brendalee,Coming On Strong,Brenda Lee
1966,F:maj,5,IV,maj,comingonstrong,brendalee,Coming On Strong,Brenda Lee
1966,C:maj,0,I,maj,comingonstrong,brendalee,Coming On Strong,Brenda Lee
1966,A:min,9,VI,min,comingonstrong,brendalee,Coming On Strong,Brenda Lee
1966,F:maj,5,IV,maj,comingonstrong,brendalee,Coming On Strong,Brenda Lee
1966,G:7,7,V,7,comingonstrong,brendalee,Coming On Strong,Brenda Lee
1966,C:maj,0,I,maj,comingonstrong,brendalee,Coming On Strong,Brenda Lee
1966,G:maj,7,V,maj,comingonstrong,brendalee,Coming On Strong,Brenda Lee
1966,C:maj,0,I,maj,comingonstrong,brendalee,Coming On Strong,Brenda Lee
1980,Bb:maj,0,I,maj,don'taskmewhy,billyjoel,Don't Ask Me Why,Billy Joel
1980,Eb:7/5,5,IV,7/5,don'taskmewhy,billyjoel,Don't Ask Me Why,Billy Joel
1980,Bb:maj,0,I,maj,don'taskmewhy,billyjoel,Don't Ask Me Why,Billy Joel
1980,Eb:7/5,5,IV,7/5,don'taskmewhy,billyjoel,Don't Ask Me Why,Billy Joel
1980,Bb:maj,0,I,maj,don'taskmewhy,billyjoel,Don't Ask Me Why,Billy Joel
1980,Eb:7/5,5,IV,7/5,don'taskmewhy,billyjoel,Don't Ask Me Why,Billy Joel
1980,Bb:maj,0,I,maj,don'taskmewhy,billyjoel,Don't Ask Me Why,Billy Joel
1980,Eb:7/5,5,IV,7/5,don'taskmewhy,billyjoel,Don't Ask Me Why,Billy Joel
1980,Bb:maj,0,I,maj,don'taskmewhy,billyjoel,Don't Ask Me Why,Billy Joel
1980,Eb:7/5,5,IV,7/5,don'taskmewhy,billyjoel,Don't Ask Me Why,Billy Joel
1980,Bb:maj,0,I,maj,don'taskmewhy,billyjoel,Don't Ask Me Why,Billy Joel
1980,Eb:7/5,5,IV,7/5,don'taskmewhy,billyjoel,Don't Ask Me Why,Billy Joel
1980,Bb:maj,0,I,maj,don'taskmewhy,billyjoel,Don't Ask Me Why,Billy Joel
1980,C:7,2,II,7,don'taskmewhy,billyjoel,Don't Ask Me Why,Billy Joel
1980,F:7,7,V,7,don'taskmewhy,billyjoel,Don't Ask Me Why,Billy Joel
1980,Bb:maj,0,I,maj,don'taskmewhy,billyjoel,Don't Ask Me Why,Billy Joel
1980,Eb:maj/5,5,IV,maj/5,don'taskmewhy,billyjoel,Don't Ask Me Why,Billy Joel
1980,Bb:maj,0,I,maj,don'taskmewhy,billyjoel,Don't Ask Me Why,Billy Joel
1980,C:7,2,II,7,don'taskmewhy,billyjoel,Don't Ask Me Why,Billy Joel
1980,F:7,7,V,7,don'taskmewhy,billyjoel,Don't Ask Me Why,Billy Joel
1980,Bb:maj,0,I,maj,don'taskmewhy,billyjoel,Don't Ask Me Why,Billy Joel
1980,D:7/5,4,III,7/5,don'taskmewhy,billyjoel,Don't Ask Me Why,Billy Joel
1980,G:min,9,VI,min,don'taskmewhy,billyjoel,Don't Ask Me Why,Billy Joel
1980,Bb:7/5,0,I,7/5,don'taskmewhy,billyjoel,Don't Ask Me Why,Billy Joel
1980,E:hdim7,6,bV,hdim7,don'taskmewhy,billyjoel,Don't Ask Me Why,Billy Joel
1980,F:sus4(b7),7,V,sus4(b7),don'taskmewhy,billyjoel,Don't Ask Me Why,Billy Joel
1983,N,NonHarmonic,NonHarmonic,NonHarmonic,modernlove,davidbowie,Modern Love,David Bowie
1983,D:maj/9,2,II,maj/9,modernlove,davidbowie,Modern Love,David Bowie
1983,E:min,4,III,min,modernlove,davidbowie,Modern Love,David Bowie
1983,D:maj/b7,2,II,maj/b7,modernlove,davidbowie,Modern Love,David Bowie
1983,C:maj,0,I,maj,modernlove,davidbowie,Modern Love,David Bowie
1983,C:maj/9,0,I,maj/9,modernlove,davidbowie,Modern Love,David Bowie
1983,D:sus4,2,II,sus4,modernlove,davidbowie,Modern Love,David Bowie
1983,D:maj/9,2,II,maj/9,modernlove,davidbowie,Modern Love,David Bowie
1983,E:min,4,III,min,modernlove,davidbowie,Modern Love,David Bowie
1983,C:maj,0,I,maj,modernlove,davidbowie,Modern Love,David Bowie
1983,G:maj,7,V,maj,modernlove,davidbowie,Modern Love,David Bowie
1983,A:min7,9,VI,min7,modernlove,davidbowie,Modern Love,David Bowie
1983,A:min,9,VI,min,modernlove,davidbowie,Modern Love,David Bowie
1983,E:7,4,III,7,modernlove,davidbowie,Modern Love,David Bowie
1983,F:maj,5,IV,maj,modernlove,davidbowie,Modern Love,David Bowie
1983,C:maj,0,I,maj,modernlove,davidbowie,Modern Love,David Bowie
1983,G:maj,7,V,maj,modernlove,davidbowie,Modern Love,David Bowie
1983,E:min7,4,III,min7,modernlove,davidbowie,Modern Love,David Bowie
1983,E:min,4,III,min,modernlove,davidbowie,Modern Love,David Bowie
1983,C:maj,0,I,maj,modernlove,davidbowie,Modern Love,David Bowie
1983,G:maj,7,V,maj,modernlove,davidbowie,Modern Love,David Bowie
1983,N,NonHarmonic,NonHarmonic,NonHarmonic,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,B:maj,7,V,maj,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,E:maj/3,0,I,maj/3,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,A:maj,5,IV,maj,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,B:maj,7,V,maj,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,E:maj/3,0,I,maj/3,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,A:maj,5,IV,maj,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,B:maj,7,V,maj,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,E:maj/3,0,I,maj/3,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,A:maj,5,IV,maj,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,B:maj,7,V,maj,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,E:maj/3,0,I,maj/3,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,A:maj,5,IV,maj,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,E:maj,0,I,maj,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,A:maj,5,IV,maj,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,C#:min,9,VI,min,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,D:maj,10,bVII,maj,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,A:maj,5,IV,maj,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,E:maj,0,I,maj,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,A:maj,5,IV,maj,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,C#:min,9,VI,min,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,D:maj,10,bVII,maj,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,A:maj,5,IV,maj,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,B:maj,7,V,maj,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,E:maj/3,0,I,maj/3,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,A:maj(9),5,IV,maj(9),littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,B:maj,7,V,maj,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,E:maj/3,0,I,maj/3,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,A:maj(9),5,IV,maj(9),littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,E:maj/3,0,I,maj/3,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,A:maj,5,IV,maj,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,E:maj/3,0,I,maj/3,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,A:maj,5,IV,maj,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,E:maj/3,0,I,maj/3,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,A:maj,5,IV,maj,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,B:maj,7,V,maj,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,B:sus4,7,V,sus4,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,B:maj,7,V,maj,littletoolate,patbenatar,Little Too Late,Pat Benatar
1983,B:sus4,7,V,sus4,littletoolate,patbenatar,Little Too Late,Pat Benatar
1971,C#:min,0,I,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,G#:min,7,V,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,A:maj7,8,bVI,maj7,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,C#:min,0,I,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,G#:min,7,V,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,A:maj7,8,bVI,maj7,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,C#:min,0,I,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,G#:min,7,V,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,A:maj7,8,bVI,maj7,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,C#:min,0,I,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,G#:min,7,V,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,A:maj7,8,bVI,maj7,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,C#:min,0,I,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,G#:min,7,V,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,A:maj7,8,bVI,maj7,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,C#:min,0,I,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,G#:min,7,V,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,A:maj7,8,bVI,maj7,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,C#:min,0,I,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,G#:min,7,V,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,A:maj7,8,bVI,maj7,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,C#:min,0,I,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,B:maj,10,bVII,maj,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,C#:min,0,I,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,B:maj,10,bVII,maj,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,C#:min,0,I,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,B:maj,10,bVII,maj,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,C#:min,0,I,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,B:maj,10,bVII,maj,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,C#:min,0,I,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,B:maj,10,bVII,maj,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,C#:min,0,I,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,B:maj,10,bVII,maj,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,C#:min,0,I,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,B:maj,10,bVII,maj,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,C#:min,0,I,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,B:maj,10,bVII,maj,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,C#:min,0,I,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,B:maj,10,bVII,maj,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,C#:min,0,I,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,B:maj,10,bVII,maj,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,C#:min,0,I,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,B:maj,10,bVII,maj,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,C#:min,0,I,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,B:maj,10,bVII,maj,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,C#:min/b7,0,I,min/b7,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,B:maj/b7,10,bVII,maj/b7,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,G#:min,7,V,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,C#:min,0,I,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,C#:min/b7,0,I,min/b7,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,B:maj/b7,10,bVII,maj/b7,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,G#:min,7,V,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,C#:min,0,I,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,C#:min/b7,0,I,min/b7,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,B:maj/b7,10,bVII,maj/b7,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,G#:min,7,V,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,C#:min,0,I,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,C#:min/b7,0,I,min/b7,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,B:maj/b7,10,bVII,maj/b7,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,G#:min,7,V,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,C#:min,0,I,min,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1971,G#:sus4,7,V,sus4,thelookoflove,isaachayes,The Look Of Love,Isaac Hayes
1984,F:1,7,V,1,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,Bb:1,0,I,1,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,N,NonHarmonic,NonHarmonic,NonHarmonic,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,F:1,7,V,1,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,Bb:maj,0,I,maj,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,F:maj,7,V,maj,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,Bb:maj,0,I,maj,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,F:maj,7,V,maj,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,Bb:maj,0,I,maj,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,Eb:maj,5,IV,maj,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,F:maj,7,V,maj,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,Eb:maj,5,IV,maj,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,F:maj,7,V,maj,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,Eb:maj,5,IV,maj,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,F:maj,7,V,maj,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,C:min7,2,II,min7,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,G:min,9,VI,min,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,F:maj,7,V,maj,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,Bb:maj,0,I,maj,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,F:maj7/3,7,V,maj7/3,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,G:min,9,VI,min,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,C:min7,2,II,min7,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,F:sus4,7,V,sus4,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,F:maj,7,V,maj,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,Bb:maj,0,I,maj,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,D:min7,4,III,min7,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,G:min,9,VI,min,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,C:min7,2,II,min7,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,F:sus4,7,V,sus4,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,F:maj,7,V,maj,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,Bb:maj,0,I,maj,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,F:maj,7,V,maj,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,Bb:maj,0,I,maj,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,F:maj,7,V,maj,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1984,Bb:maj,0,I,maj,karmachameleon,cultureclub,Karma Chameleon,Culture Club
1986,B:sus4(b7),7,V,sus4(b7),venus,bananarama,Venus,Bananarama
1986,E:min,0,I,min,venus,bananarama,Venus,Bananarama
1986,A:maj6,5,IV,maj6,venus,bananarama,Venus,Bananarama
1986,E:min,0,I,min,venus,bananarama,Venus,Bananarama
1986,A:maj6,5,IV,maj6,venus,bananarama,Venus,Bananarama
